model,epoch,train_loss,val_loss,val_mse_all,val_mse_observed,val_mse_missing
LSTM_only,17,0.008418131853514817,0.06561685264957924,0.041680996249905074,0.0328620325184616,0.06233064958723135
LSTM_only,18,0.00817043705004196,0.06487360224899333,0.040900296484586304,0.03203396710712866,0.06167020560192311
LSTM_only,19,0.007892963924278502,0.06384015363912492,0.04038608826190364,0.0317239593346281,0.06066775755182029
LSTM_only,20,0.007764684257244615,0.06377185906849069,0.040324067668789605,0.031662193227166284,0.060605639905090575
Hybrid_Normal,1,0.28842881965351086,0.39227353885985883,0.2942200799478984,0.2635303760622764,0.3659205015736939
Hybrid_Normal,2,0.0813811374698695,0.2727354576722238,0.2083934159058947,0.18896738017616943,0.2538387203905877
Hybrid_Normal,3,0.046613813561340145,0.21497590147452628,0.1502597260867113,0.12807631437379874,0.20216826987988362
Hybrid_Normal,4,0.03362651783225079,0.174380114958322,0.11537405726550688,0.0941618317974183,0.1649639318174307
Hybrid_Normal,5,0.027644722775534,0.1773097738682621,0.1215184663679291,0.10199617470054548,0.16711015668861046
Hybrid_Normal,6,0.023815920741074605,0.15775661074717984,0.12637076061899769,0.1179252747908329,0.14596408270240432
Hybrid_Normal,7,0.020428570327940224,0.12221897073402332,0.07846713082939313,0.06242820612662318,0.11597614998536158
Hybrid_Normal,8,0.018039097939377684,0.10337275086873035,0.06615774444741021,0.05250190791958075,0.09812256011255921
Hybrid_Normal,9,0.016374907152478226,0.10261477890254686,0.06556757807560977,0.05196187936530229,0.0974185904789785
Hybrid_Normal,10,0.014682372131778915,0.09281496944329856,0.060063106078506116,0.048119659582447974,0.08800300332246944
Hybrid_Normal,11,0.013584564032368178,0.08683093977714462,0.055428778736912925,0.04389423433192924,0.08244151611141606
Hybrid_Normal,12,0.01231736906143152,0.08363619896644077,0.051785070220027554,0.039897030135925285,0.07964649572982099
Hybrid_Normal,13,0.010981574650400954,0.08159935090701743,0.05173028758978907,0.04073207882727899,0.07752614268444417
Hybrid_Normal,14,0.010120453594134224,0.07318913903891619,0.04773986099998614,0.03850512698426167,0.06933862631927203
Hybrid_Normal,15,0.009098491915670871,0.06760624090909002,0.04200750777819448,0.032458656359932316,0.06436037514429108
Hybrid_Normal,16,0.008507106260930515,0.06604844773200487,0.0410462366786947,0.03172146874041066,0.06287630094867926
Hybrid_Normal,17,0.007902008735619907,0.0634243587121825,0.04063929827105695,0.03228108456455213,0.06019625023164429
Hybrid_Normal,18,0.007649730005731473,0.06335672163769883,0.03998601180007708,0.031345804131467966,0.0602221411173359
Hybrid_Normal,19,0.007351819426709174,0.061823442255620635,0.03887702141518316,0.03037366745068186,0.05878607558856262
Hybrid_Normal,20,0.007191754054616988,0.06161698601451443,0.038698453755144274,0.030200570860794123,0.058596928766202434
