model,epoch,train_loss,val_loss,val_mse_all,val_mse_observed,val_mse_missing
LNN_only,1,0.49674443923314626,0.7223918291024835,0.502517400043481,0.4266673886647437,0.6797250882880381
LNN_only,2,0.24313898304683737,0.5325911094654228,0.3517735409060199,0.2866807408584554,0.5039230357323633
LNN_only,3,0.18997440720791772,0.4700216810254391,0.30016626905423877,0.23768243220472277,0.44625343714312415
LNN_only,4,0.14388881643800364,0.4274703588914925,0.259185029461083,0.19558821179764255,0.4079115378841046
LNN_only,5,0.11847700403076536,0.41828877849551555,0.2458034965979411,0.17973852771938892,0.40031492508009264
LNN_only,6,0.10968134177705802,0.37218525997756985,0.21083539047870298,0.14818729254277332,0.35736653108520117
LNN_only,7,0.10220298344522594,0.3746951691217205,0.2089806474717134,0.14430885666529294,0.360264283444707
LNN_only,8,0.0974808957197103,0.35146103747149104,0.18764723866377353,0.1228683884546059,0.33917419900972445
LNN_only,9,0.09321677093149676,0.3416804091334997,0.18435174741802218,0.12233276217113853,0.32944713339035275
LNN_only,10,0.09016551704598467,0.36262300551948856,0.19980983477091274,0.1360259646739081,0.34902040842197996
LNN_only,11,0.08630893950778014,0.32563965932328115,0.17034427631876956,0.10859795304725117,0.3147798640536395
LNN_only,12,0.08261190345130623,0.3127336430914344,0.16236366520020348,0.10246110708973794,0.3024875326987563
LNN_only,13,0.08006247213739566,0.30581845209360137,0.15394624734667745,0.0929980324667499,0.2965186483065142
LNN_only,14,0.07732155990020985,0.2935481959333022,0.1487175365610386,0.09068894047438954,0.2844793016897046
LNN_only,15,0.07487503401667696,0.2918003158268045,0.14939466180106475,0.09247207282234499,0.28255310916563325
LNN_only,16,0.07307759179959734,0.2854372212444532,0.14199493867417773,0.0842898795140642,0.2770082334743642
LNN_only,17,0.07136537583554042,0.27698332874138876,0.1365451480508882,0.07993611507299292,0.26898971752610357
LNN_only,18,0.07023785407531684,0.27411808183128067,0.13511887923079102,0.07908664466599892,0.2662094172882733
LNN_only,19,0.06930726160579008,0.2719230448893411,0.1336850226329382,0.07793109272593055,0.2641299355967555
LNN_only,20,0.06901802599159336,0.2714988961085118,0.13323745402084486,0.0774523837938469,0.26375365786601157
LSTM_only,1,0.3622112960014417,0.8828114161411297,0.5789725141496294,0.46900055235611243,0.8359113610567449
LSTM_only,2,0.12295820832606814,0.46214726035888026,0.26630924608681866,0.19071001899074655,0.4430762584816817
