model,epoch,train_loss,val_loss,val_mse_all,val_mse_observed,val_mse_missing
MultiRate_Hybrid_K2,18,0.026212009339112437,0.19700815982900588,0.5074907566037675,0.6402154658715917,0.19700815982900588
MultiRate_Hybrid_K2,19,0.024938609938652406,0.18675596284776286,0.4853549654855162,0.6130007421888309,0.18675596284776286
MultiRate_Hybrid_K2,20,0.024253148989381745,0.1792472889172603,0.5136497050930418,0.656609437568204,0.1792472889172603
MultiRate_Hybrid_K2,21,0.023467971176617666,0.17429694807843157,0.48883432644777014,0.6232923891351759,0.17429694807843157
MultiRate_Hybrid_K2,22,0.022855874991020167,0.1745880611661139,0.4823175311872834,0.6138672643317523,0.1745880611661139
MultiRate_Hybrid_K2,23,0.021794085355142125,0.16761650300660075,0.4828014732256793,0.6175322387345702,0.16761650300660075
MultiRate_Hybrid_K2,24,0.021467042286550653,0.166431113836341,0.4680025254614056,0.5969205433230477,0.166431113836341
MultiRate_Hybrid_K2,25,0.020909056439745072,0.16166930290240408,0.477865690452575,0.6130407751078553,0.16166930290240408
MultiRate_Hybrid_K2,26,0.020526350807806352,0.15959870527325049,0.47636614019163753,0.6117784053878768,0.15959870527325049
MultiRate_Hybrid_K2,27,0.020050142927637626,0.1579524587999147,0.4745421500161261,0.6098789892851086,0.1579524587999147
MultiRate_Hybrid_K2,28,0.019516273794220256,0.15676466546513387,0.47250837454713923,0.6074856187363988,0.15676466546513387
MultiRate_Hybrid_K2,29,0.01942789489123427,0.1562460108785427,0.4694972167383393,0.6034080298475878,0.1562460108785427
MultiRate_Hybrid_K2,30,0.01938980899813024,0.15616421859083265,0.4696197017054228,0.603618757407132,0.15616421859083265
MultiRate_Hybrid_K3,1,0.3913689552300337,0.7321200023793759,0.8012289181315353,0.8307497153098587,0.7321200023793759
MultiRate_Hybrid_K3,2,0.1631897198075588,0.5525672087149938,0.6823073366827551,0.7377814914864174,0.5525672087149938
MultiRate_Hybrid_K3,3,0.1103357189882692,0.41010267124465916,0.6110887611702404,0.6970236916203945,0.41010267124465916
MultiRate_Hybrid_K3,4,0.08449274005878929,0.34219314018445957,0.5979241122134016,0.7072776955122139,0.34219314018445957
MultiRate_Hybrid_K3,5,0.06828042822516034,0.31251228068951614,0.5650367149338852,0.6730086543464754,0.31251228068951614
MultiRate_Hybrid_K3,6,0.057735305857757324,0.30121874680550187,0.5692726978360445,0.6839054227891953,0.30121874680550187
MultiRate_Hybrid_K3,7,0.05243811224026964,0.2794115324509212,0.5604816481078926,0.6806618333676173,0.2794115324509212
MultiRate_Hybrid_K3,8,0.049406973448297455,0.2749765261637363,0.6235045561345465,0.7725423781335586,0.2749765261637363
MultiRate_Hybrid_K3,9,0.046680869176957095,0.2633684736533094,0.5752157042670785,0.7085598104907523,0.2633684736533094
MultiRate_Hybrid_K3,10,0.04458195571033489,0.26183883298767574,0.6064425871052124,0.7537902579597446,0.26183883298767574
MultiRate_Hybrid_K3,11,0.042546045732048926,0.24814268792153393,0.6533475625991356,0.8265955754960606,0.24814268792153393
MultiRate_Hybrid_K3,12,0.040931330766894855,0.2365495693823595,0.6056482256163224,0.7634539897417465,0.2365495693823595
MultiRate_Hybrid_K3,13,0.03885583914507192,0.24708233133265223,0.643079657804722,0.8124243812690004,0.24708233133265223
MultiRate_Hybrid_K3,14,0.03744160828584644,0.2292044910640396,0.582706318300428,0.7338630842230125,0.2292044910640396
MultiRate_Hybrid_K3,15,0.036342109175179174,0.22608408729453183,0.6222933541554921,0.7916781063433047,0.22608408729453183
MultiRate_Hybrid_K3,16,0.035106693358340636,0.220836185416312,0.6225091976569294,0.7942390706223121,0.220836185416312
MultiRate_Hybrid_K3,17,0.03375202598206502,0.20921332132140244,0.5714120485222596,0.7262624245913986,0.20921332132140244
MultiRate_Hybrid_K3,18,0.03274207081442666,0.21762021079924518,0.5753307626246825,0.7282460132363247,0.21762021079924518
MultiRate_Hybrid_K3,19,0.03151097900379147,0.22151684848415587,0.5968554912327442,0.7573477344670956,0.22151684848415587
MultiRate_Hybrid_K3,20,0.03050181066208741,0.1962232674334968,0.5687420220998411,0.7279968669322151,0.1962232674334968
MultiRate_Hybrid_K3,21,0.029651274593958957,0.1931102751018062,0.5849870019474341,0.7525374641021093,0.1931102751018062
MultiRate_Hybrid_K3,22,0.028635536858451813,0.19283836804689808,0.577409523461181,0.7418169199723249,0.19283836804689808
MultiRate_Hybrid_K3,23,0.027648209311534347,0.18909980326420744,0.5553048139122146,0.7118674486178403,0.18909980326420744
MultiRate_Hybrid_K3,24,0.026957048817060156,0.1869694966120286,0.5624979091608501,0.7230362825197318,0.1869694966120286
MultiRate_Hybrid_K3,25,0.026316503356990123,0.18053530854650465,0.5560153210009167,0.7165433569261205,0.18053530854650465
MultiRate_Hybrid_K3,26,0.02585597657178645,0.18152131836636257,0.5469920466096662,0.7032399639835831,0.18152131836636257
MultiRate_Hybrid_K3,27,0.025281167280149532,0.17952802367567414,0.5566803159348332,0.7179225116067695,0.17952802367567414
MultiRate_Hybrid_K3,28,0.024695384990300242,0.17776926428299275,0.5507239594067979,0.7101664789471245,0.17776926428299275
MultiRate_Hybrid_K3,29,0.02469290413936795,0.1775083305912372,0.5512424962010533,0.7110195660829312,0.1775083305912372
MultiRate_Hybrid_K3,30,0.02463639761392694,0.1773955243701827,0.550445135820795,0.7099295144076468,0.1773955243701827
