model,epoch,train_loss,val_loss,val_mse_all,val_mse_masked
LSTM_only,5,0.03686598366580586,0.14360441369174837,0.09890687915109984,0.14360441369174837
LSTM_only,6,0.031624882326655716,0.12366217526122716,0.12437409330626593,0.12366217526122716
LSTM_only,7,0.02692017732564257,0.10079443218558726,0.1855648095673553,0.10079443218558726
LSTM_only,8,0.02392120528186023,0.0911976463471473,0.22326553227495957,0.0911976463471473
LSTM_only,9,0.02170004641303546,0.0827179950462092,0.23838754689613278,0.0827179950462092
LSTM_only,10,0.019487761736519373,0.07673002721384449,0.24691038221515668,0.07673002721384449
LSTM_only,11,0.018314534913896178,0.07407430750474223,0.23066093846266444,0.07407430750474223
LSTM_only,12,0.017471801395727935,0.06955440832345489,0.24671570813241128,0.06955440832345489
LSTM_only,13,0.01669931571886066,0.06638465145055407,0.2326586596263892,0.06638465145055407
LSTM_only,14,0.01599249032673634,0.07063245579741992,0.22699499958267128,0.07063245579741992
LSTM_only,15,0.015135728390751547,0.06179712405516826,0.2336093928988173,0.06179712405516826
LSTM_only,16,0.014724088525110486,0.06182125623249954,0.22763808574459687,0.06182125623249954
LSTM_only,17,0.014248361357396487,0.06079396364523224,0.21621836967122798,0.06079396364523224
LSTM_only,18,0.01357165795638419,0.05739536420937588,0.22542442594169607,0.05739536420937588
LSTM_only,19,0.013211870762880365,0.05406936927140776,0.21623094440935162,0.05406936927140776
LSTM_only,20,0.012759000276878514,0.05343545757619416,0.21105358754111375,0.05343545757619416
LSTM_only,21,0.012506075493455707,0.05326524802180713,0.2032695000114908,0.05326524802180713
LSTM_only,22,0.012062913433526048,0.0512784424700931,0.19708296704097744,0.0512784424700931
LSTM_only,23,0.011854139380850087,0.049503609282242456,0.19352545533920743,0.049503609282242456
LSTM_only,24,0.01155074907601905,0.05128995420693885,0.19226938783975536,0.05128995420693885
LSTM_only,25,0.01124019188358516,0.04916705823350192,0.18713971965514503,0.04916705823350192
LSTM_only,26,0.011128278319875758,0.04799205743818198,0.18746763404155856,0.04799205743818198
LSTM_only,27,0.010884223480081282,0.0473672702030362,0.18286008313188967,0.0473672702030362
LSTM_only,28,0.010734459422020243,0.04726549609712637,0.18290999728408688,0.04726549609712637
LSTM_only,29,0.010724457784586501,0.04687278986665304,0.1809363572157145,0.04687278986665304
LSTM_only,30,0.01074678058841906,0.046865667672404465,0.1806442970127428,0.046865667672404465
Hybrid_LNN_LSTM,1,0.24175522819289585,0.5825771051673762,0.38608869524995876,0.5825771051673762
Hybrid_LNN_LSTM,2,0.10949570545682888,0.5022743477854911,0.2775318591912355,0.5022743477854911
Hybrid_LNN_LSTM,3,0.06953276454581807,0.3416441772946889,0.16891957734165935,0.3416441772946889
Hybrid_LNN_LSTM,4,0.04806861533346623,0.20127141889724218,0.12057947476385432,0.20127141889724218
Hybrid_LNN_LSTM,5,0.036717860040860216,0.1387735384905976,0.09703337515570211,0.1387735384905976
Hybrid_LNN_LSTM,6,0.031191354495575602,0.12172137738019378,0.12960945463529863,0.12172137738019378
Hybrid_LNN_LSTM,7,0.02666837994389587,0.1065204053488786,0.20458445760035665,0.1065204053488786
Hybrid_LNN_LSTM,8,0.023745539490894186,0.09124155806714343,0.2581984782293831,0.09124155806714343
Hybrid_LNN_LSTM,9,0.02179901184731497,0.08307125055938311,0.28028534003797145,0.08307125055938311
Hybrid_LNN_LSTM,10,0.019505110403513097,0.07631154638970523,0.2913693090581296,0.07631154638970523
Hybrid_LNN_LSTM,11,0.018238510602577356,0.07263268687661352,0.28397000556349045,0.07263268687661352
Hybrid_LNN_LSTM,12,0.017593757008834865,0.06693164400928156,0.28875866874790235,0.06693164400928156
Hybrid_LNN_LSTM,13,0.01682455241204732,0.06499230368217321,0.27691823752856176,0.06499230368217321
Hybrid_LNN_LSTM,14,0.015934002962382753,0.0653167922894808,0.27300312811083804,0.0653167922894808
Hybrid_LNN_LSTM,15,0.015247423480517002,0.06186743110171926,0.2760799525576511,0.06186743110171926
Hybrid_LNN_LSTM,16,0.014703056080808073,0.05952327593097284,0.26771056395578635,0.05952327593097284
Hybrid_LNN_LSTM,17,0.014255480230949602,0.05894534963411603,0.25710178093143066,0.05894534963411603
Hybrid_LNN_LSTM,18,0.013613034386282526,0.056470153693296804,0.25884272316625206,0.056470153693296804
Hybrid_LNN_LSTM,19,0.013282885823033823,0.05542131758832432,0.2496125453587284,0.05542131758832432
Hybrid_LNN_LSTM,20,0.012869742832710114,0.05464069220897874,0.2478831021185259,0.05464069220897874
Hybrid_LNN_LSTM,21,0.012549307617367918,0.05267385147748086,0.23622997790691067,0.05267385147748086
Hybrid_LNN_LSTM,22,0.012050869046862285,0.05110042464013214,0.23718234007721495,0.05110042464013214
Hybrid_LNN_LSTM,23,0.011825860318293824,0.049827989456989775,0.22724150112754,0.049827989456989775
Hybrid_LNN_LSTM,24,0.011605818883746462,0.04994681911219667,0.22036994240358984,0.04994681911219667
Hybrid_LNN_LSTM,25,0.01134358607913474,0.04909359864750896,0.215685018180217,0.04909359864750896
Hybrid_LNN_LSTM,26,0.011194782244252625,0.04811221837229246,0.2159338558351163,0.04811221837229246
Hybrid_LNN_LSTM,27,0.010949971936064964,0.047372393810203826,0.2129041452620489,0.047372393810203826
Hybrid_LNN_LSTM,28,0.010812549790884344,0.047266037967500125,0.21143704974849808,0.047266037967500125
Hybrid_LNN_LSTM,29,0.010786672591572389,0.047062439368237625,0.2097043786158342,0.047062439368237625
Hybrid_LNN_LSTM,30,0.01085214129761948,0.04698769147165005,0.20935739290525288,0.04698769147165005
Hybrid_LNN_LSTM_Uncertainty,1,0.23849855282984078,0.582850272579625,0.3777593949521081,0.582850272579625
Hybrid_LNN_LSTM_Uncertainty,2,0.10966377275687327,0.5038086839608357,0.2757690159180488,0.5038086839608357
Hybrid_LNN_LSTM_Uncertainty,3,0.07024518250457792,0.3555379945296541,0.1761314615774538,0.3555379945296541
Hybrid_LNN_LSTM_Uncertainty,4,0.04814072746801606,0.19974623658184962,0.1231791052671939,0.19974623658184962
Hybrid_LNN_LSTM_Uncertainty,5,0.03697290063122386,0.14733757346817278,0.09842349910765018,0.14733757346817278
Hybrid_LNN_LSTM_Uncertainty,6,0.03171866203250089,0.12607687293053801,0.1405763824268404,0.12607687293053801
Hybrid_LNN_LSTM_Uncertainty,7,0.02693358938754435,0.10463840494227737,0.18988768592164898,0.10463840494227737
Hybrid_LNN_LSTM_Uncertainty,8,0.023929918226671024,0.0947585062178087,0.25631924228864034,0.0947585062178087
Hybrid_LNN_LSTM_Uncertainty,9,0.021944493840733457,0.08469043676153694,0.26967815325511046,0.08469043676153694
Hybrid_LNN_LSTM_Uncertainty,10,0.01954851888148734,0.09579342285943108,0.2947426348484595,0.09579342285943108
Hybrid_LNN_LSTM_Uncertainty,11,0.018366577654203475,0.07797441385425688,0.281186634424884,0.07797441385425688
Hybrid_LNN_LSTM_Uncertainty,12,0.017492892093839446,0.07048313722493274,0.29731241913141626,0.07048313722493274
Hybrid_LNN_LSTM_Uncertainty,13,0.01670935155897664,0.07167913804283219,0.29040025049913976,0.07167913804283219
Hybrid_LNN_LSTM_Uncertainty,14,0.015991216434009803,0.07081086932878164,0.26711786869901283,0.07081086932878164
Hybrid_LNN_LSTM_Uncertainty,15,0.015121821416406101,0.06356587258719879,0.27889491116133003,0.06356587258719879
Hybrid_LNN_LSTM_Uncertainty,16,0.014653723809530955,0.06399656116659527,0.2828485975689993,0.06399656116659527
Hybrid_LNN_LSTM_Uncertainty,17,0.01413458889681517,0.06341539340043435,0.2635475542444531,0.06341539340043435
Hybrid_LNN_LSTM_Uncertainty,18,0.013549279894369111,0.0588072374382363,0.26976813707074215,0.0588072374382363
Hybrid_LNN_LSTM_Uncertainty,19,0.013223190309438734,0.0563850485925351,0.2617558296283852,0.0563850485925351
Hybrid_LNN_LSTM_Uncertainty,20,0.012754291007448498,0.05423732391248429,0.24965132673272508,0.05423732391248429
Hybrid_LNN_LSTM_Uncertainty,21,0.012388538770087163,0.05417617496480174,0.24290234019413204,0.05417617496480174
Hybrid_LNN_LSTM_Uncertainty,22,0.011962312872910965,0.053078738094273006,0.23971157381913857,0.053078738094273006
Hybrid_LNN_LSTM_Uncertainty,23,0.011744426481708573,0.051213252701898124,0.2385766733321738,0.051213252701898124
Hybrid_LNN_LSTM_Uncertainty,24,0.011386060356542122,0.05160745513664248,0.22994285294975222,0.05160745513664248
Hybrid_LNN_LSTM_Uncertainty,25,0.011245863918871907,0.05034610297825507,0.22903924046553714,0.05034610297825507
Hybrid_LNN_LSTM_Uncertainty,26,0.011027624763993486,0.04902205000800389,0.22223942255368456,0.04902205000800389
Hybrid_LNN_LSTM_Uncertainty,27,0.010783705439644246,0.04841791097831588,0.22292782754741283,0.04841791097831588
Hybrid_LNN_LSTM_Uncertainty,28,0.01062922400565889,0.048212071268728944,0.22346858369939265,0.048212071268728944
Hybrid_LNN_LSTM_Uncertainty,29,0.010607772328449927,0.048008931087573266,0.2204881292563625,0.048008931087573266
Hybrid_LNN_LSTM_Uncertainty,30,0.010635895916558913,0.04792648634428909,0.22082730908640796,0.04792648634428909
LNN_only_LightAll,1,0.6075930346831646,0.7934918500698537,0.5172087652880011,0.7417709726409257
LNN_only_LightAll,2,0.272322461450655,0.7338567105201781,0.4160861802825397,0.6922480918389434
LNN_only_LightAll,3,0.18991096470179,0.6735658959382361,0.2947320880290742,0.6440926863677034
LNN_only_LightAll,4,0.1432846332966401,0.4962665326735095,0.20771469991664707,0.4754950628294926
LNN_only_LightAll,5,0.11579083061791684,0.3532346141182525,0.17722089371898642,0.33551252476530435
LNN_only_LightAll,6,0.10462707037798553,0.3051941780163228,0.14945116929987198,0.29024906132165285
LNN_only_LightAll,7,0.09855795344693075,0.2761289589649555,0.13179066880006332,0.2629498922357239
LNN_only_LightAll,8,0.09430243662804387,0.26257914702127716,0.1213997036563745,0.2504391765940036
LNN_only_LightAll,9,0.0905346181271521,0.25640187177635293,0.11778116555342716,0.2446237556871048
LNN_only_LightAll,10,0.08838760286357836,0.24374280782555108,0.11243440396292587,0.2324993674851303
LNN_only_LightAll,11,0.08525420218272861,0.2319453409228709,0.11054150074604344,0.2208911910932662
LNN_only_LightAll,12,0.08433591979559268,0.23278575282751862,0.10987447887285338,0.22179830454449653
LNN_only_LightAll,13,0.08222871947275696,0.22398745228346545,0.10224867139341653,0.21376258490624472
LNN_only_LightAll,14,0.08108447542972723,0.22234367957025236,0.10243371161200862,0.21210030856949932
LNN_only_LightAll,15,0.0797339984603789,0.21484058739166875,0.09917951137706046,0.20492263654854245
LNN_only_LightAll,16,0.07838690016737727,0.21627678375496773,0.09754791303112437,0.20652199236086108
LNN_only_LightAll,17,0.07714362473316942,0.22175999977237856,0.10301412266930023,0.2114585873254192
LNN_only_LightAll,18,0.0765626498967515,0.20911717565611915,0.0950585270486433,0.19961132343465154
LNN_only_LightAll,19,0.07495251097510901,0.20584190960010532,0.09147667233644936,0.19669424222415302
LNN_only_LightAll,20,0.0741853199219338,0.20685667241904673,0.09350401202904687,0.19750627128932546
LNN_only_LightAll,21,0.07346080409895096,0.2052510040633239,0.09201192468895296,0.1960498113744639
LNN_only_LightAll,22,0.07258436680585424,0.20062986023318696,0.08994204083888589,0.1916356559241534
LNN_only_LightAll,23,0.07218653023857331,0.19808196307960174,0.08769860422917986,0.18931210299646392
LNN_only_LightAll,24,0.07183413910132706,0.19847662668712104,0.0875008908705296,0.18972653761701236
LNN_only_LightAll,25,0.0710319334741406,0.1952403407889753,0.08638049686498243,0.1866022908220348
LNN_only_LightAll,26,0.07096539499800968,0.19533951790034348,0.08626351773113082,0.1867131661005095
LNN_only_LightAll,27,0.07002726649320785,0.19425561910055872,0.08554997925893751,0.18570062116110203
LNN_only_LightAll,28,0.06935860042926273,0.19361166247019007,0.08520619954456482,0.18509104260085996
LNN_only_LightAll,29,0.07001986329826174,0.19297119493190873,0.08504885436366479,0.18446630968175026
LNN_only_LightAll,30,0.07054545034681604,0.1930434372109168,0.08501794773740182,0.1845416424279463
LSTM_only_LightAll,1,0.25702812071268294,0.6243497292634739,0.3822301925807245,0.5861267104715148
LSTM_only_LightAll,2,0.11303700009540626,0.5430348877362533,0.28750983501021965,0.5142839040063188
LSTM_only_LightAll,3,0.07104091657807657,0.3769670328386068,0.17594956800878095,0.35937207528317655
LSTM_only_LightAll,4,0.049779389181056614,0.20597154359916425,0.11386794874197456,0.19458474887461133
LSTM_only_LightAll,5,0.03810736566131395,0.14673901835679148,0.08532536905068636,0.13820648140426195
LSTM_only_LightAll,6,0.032923112643420106,0.1277301281967131,0.07413192061066151,0.12031693616542893
LSTM_only_LightAll,7,0.028148671708445195,0.11778730169860917,0.06953050343385328,0.11083425164017766
LSTM_only_LightAll,8,0.025265819080335573,0.09937936584423764,0.056226578720196894,0.09375670802311198
LSTM_only_LightAll,9,0.02313965878264091,0.0898509451934486,0.05061468050094068,0.08478947747606123
LSTM_only_LightAll,10,0.020764205347580826,0.08471944826221076,0.047104605722090784,0.08000898768942243
LSTM_only_LightAll,11,0.01962208554468054,0.07996764251953639,0.04421592752002202,0.07554604984643948
LSTM_only_LightAll,12,0.018622457627248835,0.07340378736799076,0.040191203953924705,0.06938466691013809
LSTM_only_LightAll,13,0.01791735241378023,0.07502038517026313,0.042253536008749364,0.07079503156554065
LSTM_only_LightAll,14,0.017094714250993723,0.0723225546649071,0.04051579249361387,0.06827097533863719
LSTM_only_LightAll,15,0.016317532151044475,0.06720569502700928,0.03585648909069878,0.06362004609214154
LSTM_only_LightAll,16,0.015855120934675556,0.06619068344764512,0.03598123482160246,0.06259255998361589
LSTM_only_LightAll,17,0.01529135882637478,0.0670297902446556,0.03734236922884408,0.06329555331229596
LSTM_only_LightAll,18,0.014563457447308949,0.06371429682078035,0.03455637934852978,0.0602586590445715
LSTM_only_LightAll,19,0.014100156472640624,0.06321586109655435,0.03194153682746669,0.060021707381079994
LSTM_only_LightAll,20,0.013761982849221635,0.058173391574403745,0.03058195806220592,0.05511519574220869
LSTM_only_LightAll,21,0.01336091607640147,0.05824333466681754,0.03015471348922525,0.05522786348479465
LSTM_only_LightAll,22,0.012905640818600779,0.056838983996471006,0.029279778663179774,0.05391100608471715
LSTM_only_LightAll,23,0.012641258986451557,0.05515601232429947,0.02805426610606134,0.052350585680960945
LSTM_only_LightAll,24,0.01233652607485911,0.05487570658112909,0.027709949478384788,0.05210471170005753
LSTM_only_LightAll,25,0.012049097722784945,0.05413775815764146,0.02738037556561006,0.05139972055173345
LSTM_only_LightAll,26,0.011891761321101474,0.05300084861113805,0.026761207859638703,0.0503247276964898
LSTM_only_LightAll,27,0.01164111263859145,0.0521134285012887,0.026182208242347692,0.04949520767697858
LSTM_only_LightAll,28,0.011442695992142687,0.051845726866586735,0.026075250227852446,0.04923820195338
LSTM_only_LightAll,29,0.011466422694228122,0.05157012721057604,0.025899983083504198,0.048980128964415635
LSTM_only_LightAll,30,0.011445080041404739,0.05154078276728564,0.025859842341492884,0.048954798583291013
Hybrid_LNN_LSTM_LightAll,1,0.264213613810529,0.6288472708741514,0.38728870333565707,0.5901184013734261
Hybrid_LNN_LSTM_LightAll,2,0.11662549124967946,0.5394320295216413,0.2882755548775371,0.5106044736783876
Hybrid_LNN_LSTM_LightAll,3,0.07188574897951502,0.37151489188385267,0.1738180635530128,0.35413308579943364
Hybrid_LNN_LSTM_LightAll,4,0.050803810848437235,0.22132543823681772,0.11759816776301024,0.2095656213388269
Hybrid_LNN_LSTM_LightAll,5,0.03840483215037753,0.14741639906866777,0.08240214040686382,0.13917618501489878
Hybrid_LNN_LSTM_LightAll,6,0.0330911314633181,0.12926920542333722,0.07452038285140894,0.1218171669562079
Hybrid_LNN_LSTM_LightAll,7,0.028776659189654472,0.11003757002017488,0.06416736955247355,0.10362083307945118
Hybrid_LNN_LSTM_LightAll,8,0.025879987439234017,0.0965522667667173,0.053644870055431025,0.09118777981143246
Hybrid_LNN_LSTM_LightAll,9,0.023749673652700195,0.0891329953618405,0.048566374157967565,0.08427635778546405
Hybrid_LNN_LSTM_LightAll,10,0.02129177668789456,0.08345597657922453,0.04566659473340874,0.0788893170504451
Hybrid_LNN_LSTM_LightAll,11,0.01988899223133782,0.08143849338123779,0.04415646478594778,0.07702284700776531
Hybrid_LNN_LSTM_LightAll,12,0.01897862038913649,0.07314181122115081,0.039005271287254076,0.06924128412014939
Hybrid_LNN_LSTM_LightAll,13,0.018075887637983287,0.07317315333358594,0.04079683065605817,0.06909347024437681
Hybrid_LNN_LSTM_LightAll,14,0.017200776308001053,0.07359244771607666,0.04163588751028337,0.06942885907181888
Hybrid_LNN_LSTM_LightAll,15,0.016406475293269645,0.06608286826900722,0.034905780667196476,0.06259229029683264
Hybrid_LNN_LSTM_LightAll,16,0.015806851498194028,0.06508847294247394,0.03493691875728267,0.06159478107459853
Hybrid_LNN_LSTM_LightAll,17,0.015181041974295697,0.0701009274233761,0.03753840244526057,0.06634708725224539
Hybrid_LNN_LSTM_LightAll,18,0.014533286278516406,0.06262432078446238,0.03160638762509407,0.05946368201110025
Hybrid_LNN_LSTM_LightAll,19,0.014160724457077509,0.05980626575691734,0.030617264190403906,0.05674453944150166
Hybrid_LNN_LSTM_LightAll,20,0.013627233505531137,0.05846401958484851,0.02989517427505443,0.05547450229990474
Hybrid_LNN_LSTM_LightAll,21,0.013274557619281086,0.05705424850983854,0.02871983071980251,0.05418226550541167
Hybrid_LNN_LSTM_LightAll,22,0.012823712200179931,0.05518150771633702,0.027667150126332547,0.05241479281252525
Hybrid_LNN_LSTM_LightAll,23,0.01256186432261215,0.0539763540828798,0.02664520374287717,0.051311833640113304
Hybrid_LNN_LSTM_LightAll,24,0.012271444131421705,0.05466671175318529,0.02680205192600006,0.05198650652053691
Hybrid_LNN_LSTM_LightAll,25,0.011988486187524185,0.05333115710395774,0.026381326027046025,0.050693024694481614
Hybrid_LNN_LSTM_LightAll,26,0.011826921802253735,0.05225611222360391,0.02559147979223769,0.04969696411910534
Hybrid_LNN_LSTM_LightAll,27,0.011543440701221949,0.05149610150202978,0.025231068895675838,0.04897299476033956
Hybrid_LNN_LSTM_LightAll,28,0.011374723668545958,0.051172953267630925,0.024965313830191162,0.04867642201374181
Hybrid_LNN_LSTM_LightAll,29,0.01138620256852406,0.05096329728964246,0.02483134173023825,0.04848016306612078
Hybrid_LNN_LSTM_LightAll,30,0.011422374215316259,0.0509063899530481,0.02480853301303472,0.04842553662770689
